@relation articlefeatures

@ATTRIBUTE "pos_2gram_IN_JJ" NUMERIC
@ATTRIBUTE "pos_2gram_NNP_NNS" NUMERIC
@ATTRIBUTE "pos_2gram_IN_NN" NUMERIC
@ATTRIBUTE "pos_3gram_IN_NNP_NNP" NUMERIC
@ATTRIBUTE "pos_3gram_NNP_NNP_VBZ" NUMERIC
@ATTRIBUTE "description_title_CharacterRatio" NUMERIC
@ATTRIBUTE "caption_title_CharacterRatio" NUMERIC
@ATTRIBUTE "title_caption_CharacterDiff" NUMERIC
@ATTRIBUTE "title_keyword_CharacterDiff" NUMERIC
@ATTRIBUTE "description_LenCharacter" NUMERIC
@ATTRIBUTE "caption_LenCharacter" NUMERIC
@ATTRIBUTE "keyword_LenCharacter" NUMERIC
@ATTRIBUTE "title_LenCharacter" NUMERIC
@ATTRIBUTE "pos_2gram_PRP_VBP" NUMERIC
@ATTRIBUTE "pos_2gram_NN_IN" NUMERIC
@ATTRIBUTE "pos_2gram_NNP_VBZ" NUMERIC
@ATTRIBUTE "startsPunctuation" {True, False}
@ATTRIBUTE "averageLengthWords" NUMERIC
@ATTRIBUTE "countLongestWord" NUMERIC
@ATTRIBUTE "startsAdverb" {True, False}
@ATTRIBUTE "hasThirdPronoun" {True, False}
@ATTRIBUTE "hasDemonstrative" {True, False}
@ATTRIBUTE "wh_start" {True, False}
@ATTRIBUTE "pos_3gram_NNP_NNP_NNP" NUMERIC
@ATTRIBUTE "pos_2gram_NNP_NNP" NUMERIC
@ATTRIBUTE "cal_pos_1grams_tag_list" NUMERIC
@ATTRIBUTE "targetTitle_linsear_write_formula" NUMERIC
@ATTRIBUTE "targetTitle_gunning_fog" NUMERIC
@ATTRIBUTE "targetTitle_coleman_liau_index" NUMERIC
@ATTRIBUTE "targetTitleCountWords" NUMERIC
@ATTRIBUTE "postTitle_char_count" NUMERIC
@ATTRIBUTE "targetTitle_char_count" NUMERIC
@ATTRIBUTE "targetDescription_char_count" NUMERIC
@ATTRIBUTE "targetKeywords_char_count" NUMERIC
@ATTRIBUTE "targetCaptions_char_count" NUMERIC
@ATTRIBUTE "targetParagraphs_char_count" NUMERIC
@ATTRIBUTE "postText_word_count" NUMERIC
@ATTRIBUTE "targetTitle_word_count" NUMERIC
@ATTRIBUTE "targetDescription_word_count" NUMERIC
@ATTRIBUTE "targetKeywords_word_count" NUMERIC
@ATTRIBUTE "targetCaptions_word_count" NUMERIC
@ATTRIBUTE "targetParagraphs_word_count" NUMERIC
@ATTRIBUTE "postText_word_frequency" NUMERIC
@ATTRIBUTE "targetDescription_word_frequency" NUMERIC
@ATTRIBUTE "targetCaptions_word_frequency" NUMERIC
@ATTRIBUTE "targetParagraphs_word_frequency" NUMERIC
@ATTRIBUTE "formal_word_ratio" NUMERIC
@ATTRIBUTE "tags_amount" NUMERIC
@ATTRIBUTE label {0,1}

@DATA
0,0,0,1,0,2.4761904761904763,0.0,63,-93,156,0,156,63,0,0,0,False,6.111111111111111,11,False,False,False,False,3,5,1,3.5,23.37777777777778,16.38,9,55,55,134,133,-1,2776,9,9,23,23,-1,533,0.0,0.0,-1,0.004878048780487805,0.7777777777777778,0,1
1,0,0,0,0,3.375,0.3,28,-54,135,12,94,40,0,2,1,False,4.125,8,False,False,False,False,0,0,1,3.0,15.200000000000001,4.31,8,33,33,110,72,598,2849,8,8,23,14,121,630,0.0,0.15384615384615385,0.0,0.00816326530612245,0.7142857142857143,0,1
0,1,0,0,0,3.871794871794872,0.6153846153846154,15,-22,151,24,61,39,0,1,0,False,4.0,5,False,False,False,False,0,0,5,3.0,15.200000000000001,3.55,8,60,32,126,45,1373,2959,15,9,28,11,267,574,0.0,0.0,0.0,0.0,0.75,1,1
0,0,0,0,0,0.0,0.0,83,-24,0,0,107,83,0,0,1,False,6.636363636363637,10,False,False,False,False,0,1,0,5.5,31.854545454545452,20.05,11,42,73,-1,94,-1,9893,6,11,-1,13,-1,2121,0.16666666666666666,-1,-1,0.017969076473046384,0.8333333333333334,0,0
0,0,0,0,0,4.434782608695652,0.0,46,46,204,0,0,46,0,0,0,False,4.875,8,False,True,False,False,0,0,3,3.0,15.200000000000001,8.66,8,52,39,173,0,-1,-1,10,8,32,-1,-1,-1,-1,-1,-1,-1,0.8,0,0
2,0,0,0,0,1.719626168224299,0.09345794392523364,97,19,184,10,88,107,0,2,1,False,5.0,10,False,False,True,False,0,0,1,4.0,16.711111111111112,9.94,18,42,90,156,76,840,691,7,18,28,13,170,139,0.7142857142857143,0.03125,0.11494252873563218,0.08552631578947369,1.0,0,0
0,0,0,0,0,3.4186046511627906,0.09302325581395349,39,-43,147,4,86,43,0,0,0,False,6.166666666666667,11,False,False,False,False,1,2,1,2.0,11.066666666666666,14.95,6,95,37,125,75,75,-1,22,9,23,12,12,-1,0.1,0.08,0.07692307692307693,-1,0.75,0,1
1,0,0,0,0,1.144927536231884,0.17391304347826086,114,88,158,24,50,138,0,0,1,False,5.95,12,False,False,False,False,0,0,4,2.0,20.680000000000003,14.27,20,68,119,136,45,2466,1018,12,21,23,6,506,202,0.35714285714285715,0.18518518518518517,0.022222222222222223,0.02702702702702703,0.7272727272727273,1,1
0,0,0,0,0,2.8863636363636362,0.0,44,44,127,0,0,44,0,0,1,False,4.625,7,False,False,False,False,0,0,5,2.5,30.200000000000003,7.21,8,80,37,105,0,-1,5943,16,8,23,-1,-1,1190,-1,-1,-1,-1,0.75,2,0
0,0,1,0,0,1.5774647887323943,0.014084507042253521,70,-71,112,1,142,71,0,2,0,False,5.0,13,False,False,False,False,0,1,3,6.0,16.8,10.83,12,60,60,93,123,96,4166,12,12,20,18,18,886,0.15384615384615385,0.0,0.1,0.009533898305084746,0.9,0,1
0,0,0,0,0,1.63,0.02,98,-39,163,2,139,100,0,0,0,False,5.3125,9,False,False,False,False,1,5,3,6.0,21.333333333333332,15.01,15,88,85,139,107,282,-1,17,15,25,20,60,-1,0.0,0.1,0.0,-1,0.8461538461538461,0,1
0,0,0,0,0,3.46,0.52,24,46,173,26,4,50,0,0,0,False,3.6363636363636362,9,False,False,False,False,1,2,2,4.0,14.0,4.44,10,47,40,143,4,1260,143,12,10,31,1,195,31,0.07692307692307693,0.029411764705882353,0.004484304932735426,0.029411764705882353,0.9,0,1
0,0,0,0,0,0.0,0.3333333333333333,4,6,0,2,0,6,0,0,0,False,6.0,6,False,False,False,False,0,0,4,-0.5,2.4000000000000004,-10.61,1,41,6,-1,0,32,85,11,1,-1,-1,6,18,-1,-1,-1,-1,0.8,0,1
0,0,0,0,0,1.3493975903614457,0.0,83,83,112,0,0,83,0,0,0,False,6.0,8,False,False,False,False,5,7,1,5.0,20.133333333333333,16.63,12,72,72,100,0,-1,2679,13,12,13,-1,-1,536,-1,-1,-1,-1,0.9166666666666666,0,1
0,1,0,0,0,2.1666666666666665,0.041666666666666664,46,48,104,2,0,48,0,0,1,False,4.444444444444445,7,False,False,False,False,2,3,3,3.5,14.488888888888889,6.7,9,40,40,87,0,52,1710,9,9,18,-1,10,366,-1,-1,-1,-1,1.0,0,1
0,0,0,0,1,1.4435483870967742,0.008064516129032258,123,38,179,1,86,124,0,0,1,False,4.681818181818182,12,False,False,False,False,0,1,4,10.5,28.0,12.59,20,78,103,146,71,6,2030,15,20,34,11,1,431,0.0,0.0,0.0,0.0,0.7857142857142857,0,1
0,2,1,0,0,2.2711864406779663,0.01694915254237288,58,-43,134,1,102,59,0,1,0,False,5.0,9,False,False,False,False,0,1,3,4.0,18.0,10.24,10,50,50,114,85,82,4188,10,10,23,14,15,860,0.1,0.0,0.0625,0.01193058568329718,0.7777777777777778,0,1
0,0,0,0,0,1.1568627450980393,0.2549019607843137,38,51,59,13,0,51,0,1,0,False,5.375,12,False,False,False,False,0,1,6,2.5,15.200000000000001,11.56,8,53,43,50,0,804,843,9,8,10,-1,153,157,-1,-1,-1,-1,0.375,3,1
0,1,1,0,0,6.413333333333333,0.05333333333333334,71,49,481,4,26,75,0,2,0,False,4.846153846153846,8,False,False,False,False,0,0,3,4.5,22.58461538461539,9.96,13,59,63,397,19,101,8640,12,13,87,4,4,1890,1.8461538461538463,1.7765957446808511,8.5,1.7490384615384615,0.7777777777777778,0,1
0,0,1,1,0,1.6835443037974684,0.0,79,79,133,0,0,79,0,1,1,False,5.153846153846154,8,False,False,False,False,2,4,2,5.5,13.353846153846156,11.7,13,54,67,113,0,-1,2373,11,15,23,-1,-1,493,-1,-1,-1,-1,0.9,0,1
0,0,0,1,0,4.904761904761905,0.047619047619047616,60,63,309,3,0,63,0,1,0,False,4.7272727272727275,8,False,False,False,False,0,2,4,4.5,10.036363636363639,8.97,11,53,52,256,0,153,2947,11,11,54,-1,31,618,-1,-1,-1,-1,1.0,0,1
0,0,0,0,0,2.8493150684931505,0.4657534246575342,39,-290,208,34,363,73,0,0,0,False,4.6923076923076925,9,False,False,False,False,2,4,1,5.0,16.430769230769233,9.03,13,77,61,176,314,1830,430,13,15,41,50,232,98,0.0,0.046511627906976744,0.0,0.018691588785046728,0.6,0,0
0,0,0,0,0,3.923076923076923,0.0,39,-41,153,0,80,39,0,0,0,False,5.666666666666667,10,False,False,False,False,0,0,2,1.5,24.400000000000002,12.05,6,71,34,131,72,-1,5140,10,6,24,9,-1,1012,0.06666666666666667,0.0,-1,0.012975778546712802,0.7,2,1
0,0,0,0,0,3.041095890410959,0.0273972602739726,71,50,222,2,23,73,0,0,0,False,5.166666666666667,10,False,False,False,False,0,0,1,4.5,23.46666666666667,11.82,12,54,62,189,16,43,2671,10,12,34,3,2,544,2.0,1.894736842105263,9.0,1.7663865546218487,1.0,0,1
0,0,0,1,0,4.934426229508197,0.0,61,61,301,0,0,61,0,0,0,False,4.166666666666667,9,False,False,False,False,3,4,3,4.5,16.8,6.02,12,78,50,240,0,-1,3759,13,12,64,-1,-1,891,-1,-1,-1,-1,0.7,1,0
0,0,0,1,1,0.0,0.029411764705882353,66,68,0,2,0,68,0,0,1,False,5.9,9,False,False,False,False,4,7,6,4.0,26.0,16.04,10,85,59,-1,0,209,12820,18,12,-1,-1,39,2567,-1,-1,-1,-1,0.7647058823529411,1,0
0,0,0,0,0,2.9857142857142858,0.014285714285714285,69,70,209,1,0,70,0,1,1,False,5.363636363636363,10,False,False,False,False,0,0,4,4.0,20.94545454545455,12.62,11,69,59,175,0,26,829,12,11,35,-1,7,157,-1,-1,-1,-1,0.6,1,0
0,0,0,0,0,1.3235294117647058,0.014705882352941176,67,25,90,1,43,68,0,0,0,False,4.75,8,False,False,False,True,0,1,2,5.0,13.466666666666667,9.38,12,57,57,78,34,193,2341,16,16,14,6,33,481,0.0,0.0,0.0,0.0,0.7333333333333333,0,0
0,0,0,0,0,1.5483870967741935,0.20967741935483872,49,62,96,13,0,62,0,0,0,False,5.2,9,False,False,False,False,0,1,2,3.5,22.0,11.4,10,54,52,81,0,494,837,9,10,16,-1,96,172,-1,-1,-1,-1,0.75,1,1
0,0,0,0,0,5.666666666666667,0.8,9,-113,255,36,158,45,0,0,0,False,4.75,7,False,False,False,False,2,4,3,3.0,20.200000000000003,7.9,8,91,38,214,137,1879,436,20,8,44,22,248,93,0.05263157894736842,0.0,0.0,0.00980392156862745,0.7647058823529411,0,1
0,0,0,0,1,1.9473684210526316,0.17543859649122806,47,28,111,10,29,57,0,0,1,False,4.2727272727272725,7,False,False,False,False,1,3,8,4.0,17.30909090909091,6.3,11,76,47,93,25,261,-1,16,11,19,4,46,-1,0.047619047619047616,0.045454545454545456,0.04081632653061224,-1,0.7692307692307693,2,1
0,0,0,0,0,0.0,0.06557377049180328,57,61,0,4,0,61,0,0,0,False,4.166666666666667,11,False,False,False,False,3,6,3,5.0,13.466666666666667,6.48,12,51,50,-1,0,426,2493,13,12,-1,-1,97,521,-1,-1,-1,-1,1.0,0,1
0,0,0,0,0,4.703125,0.0,64,64,301,0,0,64,0,0,0,False,5.5,10,False,False,False,False,3,6,11,3.5,22.0,13.14,10,68,55,256,0,-1,1491,12,10,48,-1,-1,342,-1,-1,-1,-1,0.75,1,0
0,0,0,0,0,2.039473684210526,1.605263157894737,-46,7,155,122,69,76,0,0,0,False,6.7,11,False,False,False,False,0,1,4,2.5,30.0,20.1,10,119,67,129,56,13860,2124,21,10,27,8,2576,400,0.0,0.0,0.0006626905235255136,0.0,0.6842105263157895,1,1
0,1,0,0,0,2.0923076923076924,0.015384615384615385,64,34,136,1,31,65,0,1,0,False,5.0,11,False,False,True,False,0,0,2,4.0,13.672727272727276,10.54,11,55,55,118,26,29,5959,11,11,23,4,5,1252,0.0,0.0,0.0,0.001443001443001443,0.9090909090909091,0,0
0,0,0,0,1,2.2686567164179103,0.029850746268656716,65,-6,152,2,73,67,0,1,1,False,5.181818181818182,9,False,False,False,False,1,2,5,4.5,20.94545454545455,11.58,11,58,57,131,58,210,2253,11,11,24,7,35,438,0.15384615384615385,0.06060606060606061,0.04878048780487805,0.04133858267716536,0.8181818181818182,0,1
0,0,0,1,0,6.298245614035087,0.21052631578947367,45,57,359,12,0,57,0,0,0,False,4.8,9,False,False,False,False,2,4,1,4.0,10.044444444444444,11.86,9,47,48,299,0,72,-1,10,11,61,-1,12,-1,-1,-1,-1,-1,1.0,0,1
1,0,0,0,0,2.4915254237288136,0.22033898305084745,46,-17,147,13,76,59,0,0,1,False,6.5,12,False,False,False,False,0,0,1,3.0,25.200000000000003,18.05,8,52,52,127,61,621,3381,8,8,20,11,124,642,0.1111111111111111,0.13636363636363635,0.0072992700729927005,0.05647382920110193,0.8571428571428571,0,1
0,0,0,0,0,2.0140845070422535,2.943661971830986,-138,13,143,209,58,71,0,0,0,False,6.2,9,False,False,False,False,0,1,7,3.0,22.0,17.2,10,87,62,121,46,19754,6929,15,10,23,9,3835,1344,0.0,0.0,0.0017090365306558428,0.00129366106080207,0.7692307692307693,2,1
0,0,0,1,1,0.0,0.0,100,100,0,0,0,100,0,0,1,False,6.214285714285714,15,False,False,False,False,5,9,4,4.5,24.742857142857144,18.15,14,72,87,-1,0,-1,6959,12,18,-1,-1,-1,1614,-1,-1,-1,-1,0.6363636363636364,1,1
0,0,0,0,0,0.8285714285714286,0.7428571428571429,9,35,29,26,0,35,0,0,0,False,4.142857142857143,7,False,False,False,False,0,1,4,2.5,16.228571428571428,4.07,7,80,29,25,0,683,5751,16,7,5,-1,118,1152,-1,-1,-1,-1,0.7692307692307693,1,1
0,0,0,0,0,3.4615384615384617,0.4,39,22,225,26,43,65,0,0,0,False,6.333333333333333,12,False,False,False,False,0,0,1,2.5,25.200000000000003,21.71,8,47,57,189,37,1250,189,7,8,40,6,193,40,0.2857142857142857,0.023809523809523808,0.0,0.023809523809523808,0.6666666666666666,0,1
0,0,0,1,1,0.0,0.0136986301369863,72,73,0,1,0,73,0,0,1,False,4.285714285714286,9,False,True,True,False,1,3,1,5.5,19.02857142857143,7.42,14,70,60,-1,0,60,634,15,14,-1,-1,14,110,-1,-1,-1,-1,0.7692307692307693,0,1
0,0,0,0,0,2.0625,0.0,64,64,132,0,0,64,0,0,0,False,5.5,11,False,False,False,False,5,7,3,3.5,22.0,13.14,10,69,55,110,0,-1,302,15,10,25,-1,-1,77,-1,-1,-1,-1,0.6923076923076923,1,0
0,0,0,0,0,0.631578947368421,0.017543859649122806,56,27,36,1,30,57,0,1,0,False,6.25,10,False,False,False,False,0,0,0,2.5,25.200000000000003,16.6,8,48,50,30,28,92,5443,9,8,7,3,27,1182,0.0,0.0,0.0,0.0,0.75,0,0
0,0,0,0,0,1.2110091743119267,0.0,109,109,132,0,0,109,0,0,0,False,4.238095238095238,8,False,False,False,False,0,0,1,8.5,20.0,8.53,20,74,89,112,0,-1,2419,18,20,21,-1,-1,442,-1,-1,-1,-1,1.0,0,0
0,0,0,1,1,1.6170212765957446,0.13829787234042554,81,94,152,13,0,94,0,1,1,False,5.266666666666667,9,False,True,False,False,1,3,8,4.5,24.0,12.69,15,56,79,131,0,405,2227,11,15,22,-1,85,476,-1,-1,-1,-1,0.5454545454545454,1,1
0,0,0,0,0,1.234375,0.078125,59,-38,79,5,102,64,0,0,0,False,4.909090909090909,8,False,False,False,False,0,1,3,3.5,17.30909090909091,10.01,11,72,54,66,80,208,4569,13,11,14,9,16,879,0.0,0.0,0.0,0.00303951367781155,0.8181818181818182,1,1
0,0,0,0,0,0.0,0.5,27,54,0,27,0,54,0,0,0,False,4.5,9,False,False,False,False,4,5,0,3.5,18.0,7.34,10,45,45,-1,0,1304,41,12,12,-1,-1,305,13,-1,-1,-1,-1,0.7272727272727273,0,1
0,1,0,0,0,1.108695652173913,0.021739130434782608,45,-18,51,1,64,46,0,1,0,False,6.833333333333333,14,False,False,False,False,0,0,2,1.0,31.066666666666663,18.78,6,42,41,44,52,51,1187,6,6,8,7,7,252,0.2857142857142857,0.1111111111111111,0.0,0.027586206896551724,0.4,0,1
0,0,0,1,0,0.0,0.05063291139240506,75,79,0,4,0,79,0,0,0,False,4.714285714285714,10,False,False,True,False,2,5,2,5.5,16.171428571428574,9.91,14,59,66,-1,0,444,445,13,14,-1,-1,90,99,-1,-1,-1,-1,0.6666666666666666,0,1
0,0,0,1,0,3.0526315789473686,0.0,76,58,232,0,18,76,0,0,0,False,7.555555555555555,14,False,False,False,False,4,6,3,3.5,27.822222222222223,24.79,9,68,68,187,15,-1,614,9,10,36,3,-1,118,0.0,0.0,-1,0.0070921985815602835,0.3333333333333333,2,1
0,0,0,0,0,0.0,0.0,61,61,0,0,0,61,0,0,0,False,4.166666666666667,8,False,False,False,False,2,4,2,4.0,20.133333333333333,6.48,12,67,50,-1,0,-1,9544,12,12,-1,-1,-1,1871,-1,-1,-1,-1,0.8181818181818182,1,0
0,0,0,1,0,3.0491803278688523,0.5081967213114754,30,-91,186,31,152,61,0,0,0,False,5.2,9,False,False,False,False,0,4,6,4.0,22.0,11.4,10,125,52,160,135,1680,367,19,10,27,18,198,76,0.03225806451612903,0.10344827586206896,0.0040650406504065045,0.036585365853658534,0.6111111111111112,3,1
0,0,0,0,0,2.4,0.03076923076923077,63,-43,156,2,108,65,0,0,0,False,6.333333333333333,13,False,False,False,True,0,1,3,3.0,18.933333333333334,17.66,9,71,57,135,94,132,4903,12,9,23,13,22,948,0.07692307692307693,0.03571428571428571,0.0,0.011754068716094032,1.0,0,1
0,0,0,0,0,2.2470588235294118,0.07058823529411765,79,4,191,6,81,85,0,0,0,False,5.538461538461538,9,False,False,False,False,1,2,1,5.0,25.661538461538466,13.96,13,81,72,162,70,298,5084,13,15,33,10,57,1110,0.0,0.0,0.03278688524590164,0.000794912559618442,1.0,0,0
1,0,1,0,0,1.0089285714285714,0.026785714285714284,109,91,113,3,21,112,0,1,0,False,5.647058823529412,8,False,False,False,False,0,0,3,7.0,13.505882352941178,15.19,17,71,96,96,14,68,1451,13,17,18,4,3,296,1.9285714285714286,1.9473684210526316,8.0,1.7801204819277108,0.8181818181818182,0,1
0,0,0,0,0,2.46,0.02,49,-68,123,1,118,50,0,0,1,False,6.285714285714286,11,False,False,False,False,0,0,2,2.5,33.371428571428574,16.54,7,44,44,103,99,13,2865,7,7,23,18,2,615,0.1111111111111111,0.08333333333333333,0.0,0.0335195530726257,0.8571428571428571,0,1
0,0,0,0,0,1.8507462686567164,0.0,67,24,124,0,43,67,0,0,0,False,5.8,10,False,False,False,False,3,5,2,3.0,26.0,14.88,10,79,58,102,35,-1,493,15,10,23,6,-1,96,0.0,0.041666666666666664,-1,0.008849557522123894,0.8181818181818182,0,1
0,0,0,2,0,2.6575342465753424,0.0136986301369863,72,41,194,1,32,73,0,0,0,False,5.166666666666667,9,False,False,False,False,1,5,5,5.0,20.133333333333333,11.82,12,65,62,153,26,168,1491,14,12,33,5,39,313,0.06666666666666667,0.0,0.0,0.00558659217877095,0.8333333333333334,1,1
0,0,0,0,0,2.392857142857143,0.017857142857142856,55,56,134,1,0,56,0,0,0,False,8.5,12,False,False,False,False,0,1,8,2.5,31.066666666666663,28.47,6,120,51,114,0,96,3862,21,6,21,-1,20,755,-1,-1,-1,-1,0.7058823529411765,1,1
0,0,2,0,0,1.2831858407079646,0.008849557522123894,112,86,145,1,27,113,0,2,0,False,5.333333333333333,10,False,True,False,False,1,3,5,8.0,20.311111111111114,13.34,18,96,96,121,18,31,1176,18,18,25,4,2,256,2.0,1.9230769230769231,4.0,1.7588652482269505,0.8823529411764706,0,1
2,0,0,0,0,2.102803738317757,0.028037383177570093,104,86,225,3,21,107,0,0,0,False,5.352941176470588,11,False,False,False,False,0,0,1,7.0,20.564705882352943,13.45,17,47,91,190,14,63,2197,11,17,36,4,5,474,1.8333333333333333,1.8461538461538463,4.666666666666667,1.7820512820512822,0.7,0,0
0,0,0,0,0,2.814814814814815,8.88888888888889,-426,-25,152,480,79,54,0,0,0,False,5.875,11,False,False,False,False,0,1,4,2.5,10.200000000000001,14.46,8,81,47,131,61,97935,2911,15,8,22,10,12285,592,0.0,0.0,0.007984114507922063,0.00430416068866571,0.9166666666666666,0,1
0,0,0,1,0,3.282608695652174,0.15217391304347827,39,-92,151,7,138,46,0,0,0,False,5.571428571428571,9,False,False,False,False,0,2,2,2.5,21.942857142857143,12.36,7,63,39,126,116,528,5460,14,9,30,22,111,1173,0.0,0.0,0.0,0.0007558578987150416,0.8461538461538461,0,1
0,0,0,1,0,2.1578947368421053,0.06578947368421052,71,-27,164,5,103,76,0,0,0,False,6.6,11,False,False,False,False,4,7,6,5.0,26.0,19.52,10,82,66,134,88,185,2037,15,12,31,12,40,448,0.13333333333333333,0.0,0.023809523809523808,0.008097165991902834,0.9166666666666666,0,1
0,0,0,0,0,4.911111111111111,0.0,90,90,442,0,0,90,0,0,0,False,5.5,11,False,False,False,False,4,7,0,5.0,25.661538461538466,16.17,13,62,77,367,0,-1,1456,11,13,80,-1,-1,309,-1,-1,-1,-1,0.8,0,0
0,0,0,2,0,1.813953488372093,0.023255813953488372,84,-30,156,2,116,86,0,0,0,False,4.4375,11,False,False,False,False,3,7,1,6.0,23.400000000000002,8.18,16,73,71,134,99,38,1822,16,16,24,16,6,353,0.05555555555555555,0.041666666666666664,0.0,0.010416666666666666,0.9,0,1
0,0,0,0,0,1.2777777777777777,0.011111111111111112,89,40,115,1,50,90,1,0,0,False,4.055555555555555,10,False,False,False,False,1,2,2,8.0,13.505882352941178,7.31,17,78,73,95,42,86,5767,15,17,21,6,18,1404,0.0,0.0,0.0,0.0,0.8571428571428571,1,1
0,0,0,0,0,1.4655172413793103,0.06896551724137931,54,-45,85,4,103,58,0,0,0,False,3.9166666666666665,7,False,False,False,False,0,0,1,5.0,10.133333333333333,4.57,12,80,47,73,83,50,8111,13,12,13,10,6,1709,0.0,0.0,0.0,0.004632012352032939,0.7,0,0
0,2,0,0,0,1.964705882352941,0.011764705882352941,84,85,167,1,0,85,0,0,0,False,5.538461538461538,9,False,False,False,False,1,3,6,5.5,25.661538461538466,13.96,13,72,72,138,0,223,1542,13,13,30,-1,43,353,-1,-1,-1,-1,1.0,0,1
6,4,4,4,4,0.04060385216033316,0.0005205622071837585,1920,1819,78,1,102,1921,0,12,8,False,5.364238410596027,18,False,True,False,False,9,28,3,12.5,44.47880398671097,15.11,301,79,1620,65,83,125,1751,13,302,14,15,26,375,0.0,0.0,0.0,0.0071090047393364926,0.9166666666666666,0,1
0,0,0,0,0,3.3333333333333335,0.15384615384615385,33,-20,130,6,59,39,0,0,0,False,4.714285714285714,8,False,False,False,False,0,0,1,2.5,16.228571428571428,7.37,7,82,33,111,46,148,4413,12,7,21,9,32,840,0.0,0.0,0.0,0.00102880658436214,0.8181818181818182,1,1
0,0,1,0,0,3.56,2.96,-49,-4,89,74,29,25,0,0,0,False,5.5,8,False,False,False,False,0,0,3,1.0,13.600000000000001,8.7,4,64,22,70,22,801,322,11,4,16,4,179,72,0.0,0.0,0.0,0.0,0.7777777777777778,1,0
0,0,0,0,0,2.3676470588235294,0.10294117647058823,61,-38,161,7,106,68,0,1,0,False,5.2727272727272725,8,False,False,False,False,0,0,4,4.0,20.94545454545455,12.1,11,69,58,129,83,338,3739,12,11,27,14,61,796,0.07142857142857142,0.07142857142857142,0.015384615384615385,0.031652989449003514,0.6666666666666666,1,0
0,0,0,0,0,0.0,0.06944444444444445,67,72,0,5,0,72,0,0,0,False,5.083333333333333,11,False,True,False,False,0,2,2,3.5,20.133333333333333,11.82,12,61,61,-1,0,753,401,12,12,-1,-1,152,89,-1,-1,-1,-1,0.8,0,1
0,0,0,0,0,1.9714285714285715,0.014285714285714285,69,-6,138,1,76,70,0,0,0,False,6.1,10,False,False,False,False,0,1,1,2.5,26.0,16.62,10,74,61,117,63,54,1028,13,10,23,6,8,194,0.0625,0.0,0.0,0.018604651162790697,0.9,1,1
0,0,0,0,0,1.9620253164556962,0.012658227848101266,78,-159,155,1,238,79,0,0,0,False,5.666666666666667,9,False,False,False,False,0,0,3,4.0,23.46666666666667,14.72,12,78,68,129,191,141,3426,17,12,27,32,29,732,0.10526315789473684,0.06666666666666667,0.0,0.0215311004784689,0.6923076923076923,0,1
0,0,0,0,0,1.990566037735849,0.11320754716981132,94,29,211,12,77,106,0,0,0,False,4.944444444444445,11,False,True,False,False,0,0,2,8.0,20.311111111111114,11.08,18,75,89,182,66,1816,2361,13,18,30,12,354,463,0.6,0.16666666666666666,0.11518324607329843,0.08396946564885496,1.0,0,1
1,1,1,0,0,4.75,0.019230769230769232,51,52,247,1,0,52,0,2,0,False,4.777777777777778,9,False,False,False,False,0,0,3,3.0,14.488888888888889,8.67,9,60,43,209,0,53,1343,11,9,40,-1,9,251,-1,-1,-1,-1,0.7,1,1
0,0,0,0,0,0.4675324675324675,0.0,77,-31,36,0,108,77,0,0,0,False,5.5,12,False,False,False,False,0,1,2,5.5,30.13333333333334,13.73,12,68,66,31,94,-1,5747,12,12,5,15,-1,1179,0.14285714285714285,0.125,-1,0.03015075376884422,0.8,0,0
0,0,0,0,0,4.714285714285714,0.0,42,42,198,0,0,42,0,0,0,False,5.142857142857143,8,False,False,False,False,3,4,5,2.0,21.942857142857143,9.87,7,68,36,171,0,-1,1617,12,7,28,-1,-1,315,-1,-1,-1,-1,0.6666666666666666,1,1
0,0,0,0,0,0.0,0.28205128205128205,28,39,0,11,0,39,0,1,0,False,7.0,18,False,False,False,False,0,1,8,2.5,20.0,18.88,5,76,35,-1,0,128,-1,15,5,-1,-1,25,-1,-1,-1,-1,-1,0.6428571428571429,3,1
0,0,0,0,0,3.3625,0.0625,75,80,269,5,0,80,0,0,0,False,5.75,11,False,False,False,True,0,0,1,4.5,20.133333333333333,15.18,12,70,69,227,0,160,3440,13,13,46,-1,23,703,-1,-1,-1,-1,0.6923076923076923,0,0
0,0,0,0,0,4.84375,1.0625,-2,-185,155,34,217,32,0,0,0,False,7.25,8,False,False,False,False,2,3,0,1.0,33.6,18.85,4,56,29,131,190,1830,361,9,4,30,28,232,74,0.1,0.0,0.0,0.012345679012345678,0.875,0,1
0,0,0,0,0,2.803921568627451,0.058823529411764705,48,51,143,3,0,51,0,0,0,False,5.5,9,False,False,False,False,1,2,7,3.0,15.200000000000001,12.25,8,86,44,118,0,257,326,18,8,28,-1,48,72,-1,-1,-1,-1,0.2857142857142857,4,1
0,1,0,0,0,4.209677419354839,0.0,62,62,261,0,0,62,0,0,0,False,4.636363636363637,7,False,False,False,False,0,0,2,4.0,13.672727272727276,8.45,11,51,51,219,0,-1,3256,11,11,43,-1,-1,610,-1,-1,-1,-1,1.0,0,0
0,0,0,1,1,2.3125,0.0,64,64,148,0,0,64,0,0,1,False,6.222222222222222,8,False,False,False,False,0,1,4,3.0,23.37777777777778,17.02,9,97,56,122,0,-1,3286,19,9,27,-1,-1,699,-1,-1,-1,-1,0.8333333333333334,0,1
