@RELATION clickbait_sample

@ATTRIBUTE "word count" NUMERIC
@ATTRIBUTE "average word length" NUMERIC
@ATTRIBUTE "length of the longest word" NUMERIC
@ATTRIBUTE "whether start with number" {True, False}
@ATTRIBUTE "whether start with who/what/why/where/when/how" {True, False}
@ATTRIBUTE label {0, 1}

@DATA
16,3.3125,7,False,False,0
20,3.95,11,False,False,1
8,6.125,12,True,False,1
11,4.0,7,False,False,0
13,5.538461538461538,15,False,False,1
16,4.4375,9,False,False,0
14,5.571428571428571,14,False,True,0
5,4.0,10,False,False,1
15,4.2,8,False,False,0
9,5.222222222222222,10,False,False,0
12,4.0,8,False,True,1
7,5.571428571428571,7,False,False,0
24,3.875,7,False,False,1
9,4.888888888888889,7,False,False,0
12,4.166666666666667,10,False,False,1
19,4.947368421052632,10,False,False,0
13,4.384615384615385,10,False,True,1
14,4.071428571428571,9,False,False,0
17,5.647058823529412,13,False,False,0
13,5.538461538461538,12,False,False,1
18,5.388888888888889,15,False,False,0
11,5.090909090909091,11,False,False,0
11,5.909090909090909,13,False,False,0
14,3.7857142857142856,7,False,False,0
11,5.0,9,False,False,0
8,5.375,9,False,False,0
16,4.0,12,False,False,0
11,4.545454545454546,9,False,False,1
19,4.052631578947368,10,False,False,0
13,4.3076923076923075,9,False,True,0
9,3.888888888888889,8,True,False,1
10,4.1,14,False,False,1
8,4.5,10,False,False,0
13,4.923076923076923,9,False,False,0
9,6.666666666666667,11,False,False,0
25,3.52,9,False,False,0
19,4.052631578947368,9,False,False,0
18,3.888888888888889,8,False,False,1
15,5.066666666666666,13,False,False,0
14,4.142857142857143,14,False,False,1
13,3.8461538461538463,8,False,False,1
11,4.454545454545454,12,False,False,0
19,3.736842105263158,11,False,True,0
7,6.714285714285714,13,False,False,0
12,4.333333333333333,8,False,False,1
16,4.25,9,False,False,0
16,3.75,7,False,False,0
13,5.153846153846154,9,False,False,0
16,4.125,9,False,False,0
11,4.909090909090909,9,False,False,0
11,5.0,10,False,False,0
15,4.0,8,False,False,0
18,4.055555555555555,8,False,False,0
15,4.933333333333334,11,False,False,0
17,4.0588235294117645,10,False,False,1
13,4.153846153846154,8,False,False,1
11,4.545454545454546,8,False,False,0
18,4.111111111111111,10,False,False,0
9,5.444444444444445,9,False,False,0
14,4.142857142857143,9,False,False,1
10,4.6,6,False,False,0
14,4.642857142857143,10,False,False,1
7,6.428571428571429,10,False,False,0
18,3.5555555555555554,7,False,False,0
15,4.733333333333333,10,False,False,0
9,5.111111111111111,8,True,False,1
7,4.285714285714286,7,False,True,1
17,3.8823529411764706,9,False,False,1
11,5.0,9,False,False,0
14,5.571428571428571,11,False,False,0
15,4.8,9,False,False,0
14,4.642857142857143,12,False,False,0
11,2.8181818181818183,7,False,False,0
21,3.2857142857142856,10,False,False,1
17,5.411764705882353,9,False,False,0
12,5.0,13,False,False,0
21,4.761904761904762,14,False,False,0
12,5.25,8,False,False,0
8,5.25,9,False,False,0
17,3.6470588235294117,7,False,True,0
12,4.583333333333333,12,False,False,1
15,4.466666666666667,9,False,False,0
13,4.3076923076923075,7,False,False,0
14,3.5714285714285716,8,False,False,0
13,3.4615384615384617,7,False,False,0
18,5.166666666666667,10,False,False,0
14,4.142857142857143,9,False,True,0
11,4.7272727272727275,7,False,False,0
15,4.933333333333334,11,False,False,0
20,3.3,7,False,False,1
15,4.266666666666667,17,False,False,0
18,3.2777777777777777,8,False,False,0
22,4.045454545454546,9,False,False,0
20,3.75,11,False,False,0
16,4.375,11,False,False,0
12,5.333333333333333,11,False,True,0
14,4.714285714285714,14,False,False,0
14,5.214285714285714,10,False,False,1
10,6.0,10,False,False,0
14,4.571428571428571,9,False,False,1
11,5.7272727272727275,11,False,False,0
13,4.538461538461538,10,False,False,0
14,3.5714285714285716,8,False,False,0
13,4.6923076923076925,9,False,False,0
13,5.3076923076923075,11,False,False,0
14,4.642857142857143,11,False,False,0
14,4.857142857142857,10,False,False,0
16,4.625,10,False,False,0
9,3.6666666666666665,6,False,False,1
9,6.333333333333333,15,False,False,0
18,5.388888888888889,10,False,False,1
18,4.333333333333333,11,False,False,0
15,4.666666666666667,10,False,False,0
19,3.526315789473684,10,False,False,0
15,4.4,15,False,False,0
8,6.0,10,False,False,0
17,3.8823529411764706,9,False,False,0
12,4.583333333333333,6,False,False,0
14,4.571428571428571,8,False,False,1
7,4.571428571428571,9,True,False,1
12,4.166666666666667,7,False,False,0
11,6.090909090909091,12,False,False,0
19,3.8947368421052633,8,False,False,1
16,4.0,8,False,False,0
11,3.4545454545454546,6,False,False,0
17,3.7058823529411766,12,False,False,0
17,5.647058823529412,12,False,False,0
14,4.357142857142857,8,False,False,0
14,4.285714285714286,9,False,False,1
21,4.571428571428571,17,False,False,0
16,3.9375,7,False,False,0
13,5.230769230769231,10,False,False,0
19,3.8421052631578947,9,False,False,1
15,4.2,8,False,False,0
15,4.8,8,False,False,0
7,6.714285714285714,12,False,False,0
11,4.363636363636363,8,False,False,0
7,4.285714285714286,9,False,False,1
9,6.0,10,False,False,0
24,3.5416666666666665,8,False,False,0
13,5.769230769230769,14,False,False,0
14,4.928571428571429,9,False,False,1
23,3.608695652173913,9,False,False,1
26,3.6153846153846154,8,False,False,0
16,4.125,8,False,False,0
14,4.428571428571429,13,False,False,1
26,3.6923076923076925,9,False,False,0
14,4.785714285714286,15,False,False,1
13,6.076923076923077,16,False,False,0
17,3.2941176470588234,8,True,False,1
9,4.666666666666667,9,False,False,0
7,4.857142857142857,7,False,False,0
11,5.818181818181818,9,False,False,0
8,5.875,9,False,True,0
16,4.4375,9,False,False,0
4,7.75,10,False,False,0
15,4.666666666666667,12,False,False,0
18,4.944444444444445,16,False,False,0
14,2.9285714285714284,5,False,False,1
10,3.5,7,False,False,0
13,4.615384615384615,9,False,False,0
21,3.5238095238095237,8,False,False,1
9,5.777777777777778,11,False,False,0
16,4.75,8,False,False,0
18,4.888888888888889,9,False,False,0
15,5.133333333333334,11,False,False,1
12,4.0,9,False,False,0
14,4.357142857142857,10,False,False,0
10,4.6,13,False,False,1
10,4.9,8,False,False,0
23,3.8260869565217392,12,False,False,0
16,3.9375,9,False,False,0
16,3.5,9,False,False,0
20,3.6,8,False,False,0
9,5.111111111111111,10,False,True,0
11,3.6363636363636362,11,False,True,1
15,4.8,9,False,False,1
24,5.041666666666667,15,False,False,0
12,4.166666666666667,8,False,False,1
22,4.0,9,False,False,0
17,4.235294117647059,7,False,False,0
11,5.090909090909091,9,False,False,0
12,4.0,7,False,False,1
18,4.277777777777778,13,False,False,0
10,6.3,12,False,False,0
16,3.9375,8,False,False,1
17,4.588235294117647,13,False,False,1
11,4.909090909090909,10,False,False,0
15,4.466666666666667,11,False,False,0
14,5.357142857142857,12,False,False,0
16,3.3125,7,False,False,0
10,5.6,10,False,False,0
9,5.0,10,False,False,0
8,3.375,5,False,False,1
19,5.2105263157894735,10,False,False,0
9,4.222222222222222,7,False,False,0
14,4.857142857142857,8,False,False,0
6,3.8333333333333335,7,False,False,1
23,4.173913043478261,12,False,False,0
18,4.611111111111111,12,False,False,0
16,4.5625,11,False,False,0
9,4.888888888888889,12,False,False,0
20,4.95,10,False,False,0
13,4.076923076923077,9,False,False,0
17,3.764705882352941,11,False,False,0
15,3.6,7,False,False,0
19,4.7894736842105265,13,False,False,1
15,4.4,7,False,False,0
25,3.56,8,False,False,0
11,5.636363636363637,10,False,False,0
13,3.923076923076923,9,False,False,0
14,4.5,11,True,False,0
14,4.071428571428571,9,False,False,0
15,5.2,16,False,False,0
1,1.0,1,False,False,1
19,3.8421052631578947,8,False,False,0
15,4.933333333333334,9,False,False,0
7,3.2857142857142856,8,False,False,1
15,4.466666666666667,8,False,False,0
14,4.357142857142857,9,False,False,1
14,5.428571428571429,11,False,False,0
24,3.4583333333333335,6,False,False,0
9,4.777777777777778,9,True,False,1
17,4.294117647058823,15,False,False,0
9,7.0,11,False,False,0
5,2.2,4,False,False,1
18,4.0,12,False,False,0
19,2.789473684210526,5,False,False,0
14,4.571428571428571,11,False,False,0
13,3.6923076923076925,6,True,False,1
7,2.7142857142857144,5,False,True,1
15,3.6666666666666665,7,False,False,0
11,5.7272727272727275,8,False,False,0
18,4.333333333333333,9,False,False,0
12,4.083333333333333,7,False,False,0
8,6.625,9,False,False,1
14,4.214285714285714,11,False,False,0
15,5.533333333333333,10,False,False,0
14,4.928571428571429,9,False,False,0
9,4.888888888888889,13,False,False,1
22,3.6818181818181817,8,False,False,0
16,4.375,8,False,False,0
12,4.666666666666667,10,False,False,1
10,5.5,10,False,False,0
9,4.888888888888889,10,True,False,1
13,5.230769230769231,9,False,False,0
12,5.583333333333333,19,False,False,0
8,4.0,7,False,True,1
10,5.9,10,False,False,1
28,3.357142857142857,8,False,False,0
12,4.666666666666667,10,False,False,1
18,3.611111111111111,10,False,False,0
12,5.083333333333333,8,False,False,0
14,5.214285714285714,8,False,False,0
18,4.666666666666667,9,False,False,0
11,4.636363636363637,7,False,False,0
11,5.454545454545454,11,False,False,0
14,5.285714285714286,10,False,False,0
18,4.388888888888889,8,False,False,0
10,4.7,11,False,True,1
11,4.7272727272727275,8,False,False,1
17,4.588235294117647,9,True,False,0
9,5.555555555555555,8,False,False,0
13,3.5384615384615383,7,False,False,0
19,3.473684210526316,10,False,False,1
11,5.545454545454546,11,True,False,1
13,3.4615384615384617,7,False,False,0
14,4.5,10,False,False,0
7,3.5714285714285716,5,False,False,1
20,3.45,7,False,False,0
26,3.769230769230769,11,False,False,0
14,5.071428571428571,11,False,False,0
11,5.090909090909091,8,False,False,0
15,4.333333333333333,10,False,False,1
9,5.666666666666667,13,False,False,0
11,4.2727272727272725,9,False,False,0
9,4.444444444444445,9,True,False,0
14,3.357142857142857,7,False,False,0
7,5.285714285714286,9,False,False,1
10,4.4,7,False,False,0
12,6.083333333333333,13,False,False,1
9,3.4444444444444446,10,False,False,1
18,4.5,9,False,False,0
4,5.5,8,False,False,0
10,5.4,10,False,False,0
6,4.666666666666667,9,False,False,1
14,4.142857142857143,12,False,True,0
14,5.0,14,False,False,0
13,4.615384615384615,10,False,False,0
11,4.090909090909091,10,False,True,1
16,3.6875,8,False,False,0
12,5.583333333333333,9,False,False,0
22,3.6818181818181817,11,False,False,1
19,3.6842105263157894,7,False,False,0
13,4.769230769230769,9,False,False,0
16,4.3125,11,False,False,0
10,4.7,7,False,False,1
18,4.111111111111111,10,False,False,0
16,4.6875,10,False,False,0
11,5.090909090909091,10,False,False,0
10,4.1,8,False,False,0
15,4.6,8,False,False,0
12,3.75,6,False,False,1
17,5.294117647058823,11,False,False,0
8,5.375,8,False,False,0
15,4.133333333333334,7,False,False,0
3,4.333333333333333,5,False,False,1
20,3.65,8,False,False,1
8,6.625,9,False,False,0
14,2.9285714285714284,7,False,False,0
13,5.384615384615385,18,False,False,0
15,5.2,11,False,False,0
13,4.153846153846154,10,False,False,0
11,5.454545454545454,11,False,False,0
10,4.1,9,True,False,1
13,5.076923076923077,11,False,False,0
11,4.909090909090909,9,False,False,0
12,6.166666666666667,11,False,False,0
15,4.4,8,False,False,0
8,3.875,13,False,False,0
14,4.785714285714286,12,False,False,1
16,5.0,11,False,False,0
16,4.375,10,False,False,0
13,4.538461538461538,10,False,False,0
10,4.3,9,False,False,0
10,4.3,8,False,False,1
11,5.2727272727272725,12,False,False,0
19,5.052631578947368,13,False,False,0
19,3.9473684210526314,9,False,False,0
10,4.8,8,False,False,0
20,4.6,11,False,True,1
10,4.8,11,False,False,0
10,3.4,6,False,False,1
14,4.0,7,False,False,1
11,3.6363636363636362,7,False,False,0
19,3.8947368421052633,8,False,False,0
16,4.125,14,False,False,0
17,3.3529411764705883,7,False,False,1
10,5.5,13,False,False,0
21,3.619047619047619,8,False,False,0
8,6.25,9,False,False,0
15,4.866666666666666,14,False,False,0
13,4.230769230769231,8,False,False,0
8,5.75,7,False,False,0
11,6.454545454545454,19,False,False,0
16,4.4375,11,False,False,0
11,4.909090909090909,8,False,False,0
14,3.7142857142857144,6,False,False,0
21,4.0476190476190474,10,False,False,0
16,4.0625,8,False,False,0
9,4.333333333333333,6,False,True,0
16,4.3125,9,False,False,0
3,3.3333333333333335,4,False,False,1
13,3.923076923076923,8,False,False,0
3,3.3333333333333335,5,False,False,1
19,4.578947368421052,10,False,False,0
12,5.583333333333333,10,False,False,0
13,4.461538461538462,7,False,False,1
8,4.875,13,False,False,0
12,5.166666666666667,12,False,False,0
19,3.526315789473684,7,False,False,0
7,3.857142857142857,7,False,True,1
12,5.083333333333333,9,False,False,0
12,5.0,10,False,False,1
7,3.0,8,False,False,1
15,3.7333333333333334,7,False,False,1
13,3.769230769230769,10,False,False,0
10,5.6,9,False,False,0
14,3.5714285714285716,7,False,False,0
12,4.083333333333333,8,False,False,1
21,3.4761904761904763,16,False,False,0
17,4.411764705882353,10,False,False,0
11,5.7272727272727275,16,False,False,0
11,5.818181818181818,10,False,False,0
15,4.733333333333333,11,False,False,0
9,3.0,6,False,False,1
14,5.285714285714286,13,False,False,0
18,4.722222222222222,9,False,False,0
14,3.5714285714285716,8,False,False,1
19,4.2105263157894735,9,False,False,0
2,2.0,3,False,False,1
13,4.923076923076923,10,False,False,1
21,4.095238095238095,9,False,False,0
10,3.9,7,True,False,1
19,3.8421052631578947,7,False,False,0
18,5.5,11,False,False,0
10,5.0,8,False,False,0
11,4.090909090909091,10,False,True,0
24,4.041666666666667,9,False,False,0
14,5.357142857142857,10,False,False,0
15,5.266666666666667,10,False,False,0
16,4.25,10,False,False,0
20,4.9,12,False,False,1
15,4.466666666666667,10,False,False,0
27,3.6296296296296298,14,False,False,0
5,5.4,8,False,False,0
13,4.3076923076923075,9,False,False,0
20,3.65,7,False,False,0
17,3.8823529411764706,8,False,True,1
15,4.2,6,False,False,1
15,5.266666666666667,8,False,False,0
7,5.285714285714286,9,False,False,0
17,4.0588235294117645,9,False,False,0
20,3.4,10,False,True,0
9,6.666666666666667,12,False,False,0
15,4.6,10,False,False,0
11,3.727272727272727,8,False,False,0
14,4.857142857142857,10,False,False,0
10,4.5,7,False,False,0
17,4.117647058823529,10,False,False,0
13,4.0,7,False,False,0
12,4.333333333333333,10,False,False,0
6,6.666666666666667,12,False,False,0
20,3.95,13,False,False,0
12,5.0,9,False,False,0
2,1.5,2,False,False,1
20,4.6,9,False,False,0
14,4.142857142857143,7,False,False,1
21,4.523809523809524,11,False,False,0
12,5.0,8,False,False,0
17,4.411764705882353,8,False,False,0
15,4.6,11,False,False,0
12,4.5,7,False,False,0
14,3.7142857142857144,9,False,False,1
19,5.0,13,False,False,0
9,5.0,10,False,False,0
21,3.5714285714285716,8,False,False,0
14,3.2142857142857144,8,False,False,0
15,4.666666666666667,12,False,False,1
25,4.68,15,False,False,1
13,4.615384615384615,10,False,False,0
12,5.333333333333333,13,False,False,0
21,4.190476190476191,9,False,False,0
20,3.3,7,False,False,1
13,5.6923076923076925,10,False,False,0
17,4.0588235294117645,10,False,False,0
11,4.181818181818182,10,False,False,0
15,3.3333333333333335,10,False,False,0
10,3.7,9,False,False,0
9,4.333333333333333,8,False,False,0
16,3.5,10,False,False,0
18,4.0,9,False,False,0
22,4.136363636363637,11,False,False,1
13,3.3846153846153846,6,False,False,0
13,5.0,11,False,False,0
14,4.142857142857143,9,False,False,1
15,4.6,10,False,False,1
12,4.583333333333333,8,False,False,1
17,4.470588235294118,9,False,False,1
13,4.6923076923076925,7,False,False,0
11,5.363636363636363,11,False,False,0
9,4.666666666666667,7,False,False,0
15,5.0,14,False,False,1
11,4.545454545454546,8,False,False,0
16,4.1875,9,False,False,0
11,4.2727272727272725,8,False,False,0
14,4.142857142857143,9,False,False,1
9,2.6666666666666665,6,False,False,1
14,5.642857142857143,11,False,False,0
24,4.916666666666667,13,False,False,0
15,3.7333333333333334,10,False,False,0
12,4.083333333333333,8,False,False,1
16,4.1875,9,False,False,0
10,5.5,13,False,False,0
15,5.066666666666666,10,False,False,0
10,4.8,11,False,False,1
9,4.666666666666667,11,False,False,1
9,3.6666666666666665,7,False,False,1
13,5.153846153846154,9,False,False,0
2,3.5,6,False,False,1
13,3.4615384615384617,6,False,False,0
10,5.3,11,False,False,1
12,4.5,9,False,True,1
15,5.066666666666666,9,False,False,0
14,4.642857142857143,11,False,False,0
7,7.285714285714286,12,False,False,1
15,3.933333333333333,6,True,False,0
11,5.090909090909091,9,False,False,0
17,4.0,7,False,False,0
16,4.875,9,False,False,0
16,4.3125,9,False,False,0
14,3.7142857142857144,10,True,False,1
8,3.5,6,False,False,1
13,3.923076923076923,9,False,False,0
16,3.1875,7,False,False,1
29,2.7241379310344827,8,True,False,1
17,5.529411764705882,12,False,False,0
13,4.384615384615385,8,False,False,0
12,3.75,7,False,False,0
14,3.0714285714285716,7,False,False,1
8,5.125,10,False,False,0
11,5.0,11,False,False,0
11,3.1818181818181817,5,False,True,1
13,5.076923076923077,11,False,True,0
15,4.533333333333333,12,False,False,0
11,5.2727272727272725,10,False,False,0
17,3.8823529411764706,7,False,False,0
9,5.888888888888889,11,False,False,0
7,4.571428571428571,6,False,False,0
12,3.75,6,False,False,0
19,4.052631578947368,8,False,False,0
12,5.0,10,False,False,1
16,4.125,8,False,False,1
15,3.6666666666666665,8,False,False,0
16,4.625,8,False,False,0
13,4.769230769230769,8,False,False,0
13,4.769230769230769,9,False,False,0
14,4.642857142857143,10,False,False,0
18,5.111111111111111,9,False,False,0
15,5.0,10,False,False,0
10,5.5,10,False,False,1
14,4.142857142857143,8,False,False,0
12,5.0,10,False,False,0
15,4.8,8,False,False,0
9,6.777777777777778,10,False,False,0
11,4.181818181818182,7,False,False,0
26,3.5,10,False,False,0
2,9.0,13,False,False,1
17,4.411764705882353,9,False,False,0
14,4.0,8,False,False,0
12,4.25,7,False,False,1
12,5.916666666666667,10,False,False,0
13,5.0,15,False,False,0
12,5.0,11,False,False,0
18,3.888888888888889,10,False,True,1
11,4.545454545454546,8,False,False,0
17,4.117647058823529,9,False,False,0
10,4.3,9,False,False,1
18,5.055555555555555,10,False,False,0
2,2.0,3,False,False,1
6,4.666666666666667,9,False,True,1
17,4.0588235294117645,9,False,False,0
15,5.133333333333334,12,False,False,0
18,4.666666666666667,12,False,False,0
9,4.444444444444445,9,False,True,0
9,5.0,10,True,False,1
13,5.3076923076923075,10,False,False,0
11,5.7272727272727275,10,False,False,1
11,4.636363636363637,10,False,False,0
13,4.6923076923076925,11,False,False,0
15,4.666666666666667,14,False,False,0
10,5.3,10,False,False,0
20,4.2,12,False,False,0
8,4.375,8,False,False,0
12,4.75,9,False,False,0
16,4.25,8,False,False,0
8,6.25,12,False,False,0
20,3.85,10,False,False,0
17,3.8823529411764706,10,False,False,1
17,3.7058823529411766,10,False,False,0
9,4.777777777777778,7,False,False,0
15,5.066666666666666,11,False,False,0
20,4.65,13,False,False,0
7,5.571428571428571,11,False,False,0
17,3.9411764705882355,9,False,False,0
13,3.6923076923076925,7,False,False,0
9,3.6666666666666665,6,False,True,1
15,4.4,8,False,False,0
15,5.066666666666666,15,False,False,0
20,4.1,12,False,False,0
